sample_stamp_sec,sample_stamp_nanosec,actual_pos_stamp_sec,actual_pos_stamp_nanosec,actual_pos_x,actual_pos_y,actual_pos_z,target_pos_stamp_sec,target_pos_stamp_nanosec,target_pos_x,target_pos_y,target_pos_z,distance,distance_sum,hdg,hdg_target,hdg_distance,hdg_distance_total
1789313347,195865647,1789313347,195081588,67.71304321289062,25.268299102783203,114.96979522705078,1789313347,192217420,70.27520420872762,26.28833205524562,157.62223001026945,42.741494,2385.314188,97.56928820896806,213.0339813232422,115.46469311427413,6593.1673572508425
1789313347,695843623,1789313347,694127195,68.39599609375,25.53678321838379,115.97235870361328,1789313347,692262272,70.94053971867544,26.55980353930474,157.7074111172211,41.825063,2427.139251,97.56985340712187,213.2029571533203,115.63310374619844,6708.800460997041
1789313348,195769717,1789313347,944162552,68.7340087890625,25.67085075378418,116.47399139404297,1789313348,192195398,71.60066048562942,26.831865367213936,157.74216463661682,41.383907,2468.523158,97.56726818052103,213.41567993164062,115.8484117511196,6824.648872748161
1789313348,695853691,1789313348,690130606,69.73778533935547,26.07360076904297,117.97460174560547,1789313348,692203619,72.25581248079953,27.104648808024976,157.72717390393535,39.845583,2508.368742,97.56582274173793,213.67347717285156,116.10765443111363,6940.756527179275
1789313349,195819857,1789313349,192709490,70.40339660644531,26.34332275390625,118.97603607177734,1789313349,192103528,72.90566254942965,27.37804538820899,157.66314782771553,38.781756,2547.150498,97.56896462875612,213.97735595703125,116.40839132827513,7057.164918507549
1789313349,696026607,1789313349,695118303,71.06852722167969,26.61529541015625,119.97323608398438,1789313349,692165785,73.55049301966625,27.652204784299798,157.55078590969413,37.673699,2584.824197,97.57113577513854,214.32847595214844,116.7573401770099,7173.922258684559
1789313350,195839312,1789313350,194151772,71.7283935546875,26.88825035095215,120.96730041503906,1789313350,192221688,74.19001385557002,27.927035527595223,157.3908865745214,36.521450,2621.345646,97.56650832197586,214.72764587402344,117.16113755204758,7291.083396236607
1789313350,695847521,1789313350,445276904,72.05584716796875,27.02458953857422,121.46505737304688,1789313350,692094670,74.82393554896231,28.202442049228466,157.18435495321955,35.845751,2657.191397,97.56455061900502,215.1754913330078,117.6109407140028,7408.69433695061
1789313351,195919847,1789313351,193175128,73.03056335449219,27.438451766967773,122.96137237548828,1789313351,192134304,75.45263522455747,28.478618644671258,156.9319092250671,34.072654,2691.264051,97.56626414271305,215.67295837402344,118.10669423131039,7526.80103118192
1789313351,695915609,1789313351,694801494,73.67517852783203,27.715675354003906,123.96401977539062,1789313351,692140719,76.07578121201823,28.755451422906873,156.63453605716273,32.775092,2724.039143,97.56710767107553,216.22044372558594,118.6533360545104,7645.45436723643
1789313352,195873274,1789313351,946757098,73.99453735351562,27.85455322265625,124.46490478515625,1789313352,192223129,76.69345705570305,29.033008565039694,156.29309406963566,31.964145,2756.003288,97.56960922785903,216.81846618652344,119.2488569586644,7764.703224195094
1789313352,696022178,1789313352,442202997,74.63121795654297,28.12933349609375,125.467529296875,1789313352,692307447,77.30556222567358,29.31127693651092,155.9085553482587,30.581124,2786.584413,97.57230202993932,217.4673614501953,119.89505942025599,7884.59828361535
1789313353,195859114,1789313353,193186917,75.57249450683594,28.538488388061523,126.96955871582031,1789313353,192491211,77.91197432440666,29.590232316024895,155.48195384884662,28.627539,2815.211952,97.57325313378126,218.16726684570312,120.59401371192186,8005.192297327271
1789313353,695836527,1789313353,695199981,76.19332122802734,28.813098907470703,127.97391510009766,1789313353,692085932,78.5119290947323,29.86954830856257,155.01489858323296,27.160759,2842.372711,97.57476345936146,218.9173126220703,121.34254916270885,8126.53484648998
1789313354,195921757,1789313354,192271425,76.8055191040039,29.089427947998047,128.97381591796875,1789313354,192146062,79.10663879764184,30.14981925022275,154.5074801463938,25.659064,2868.031775,97.57068498265333,219.71905517578125,122.14837019312792,8248.683216683108
1789313354,695851370,1789313354,443442870,77.11003875732422,29.22780990600586,129.47372436523438,1789313354,692756711,79.69609746544697,30.43108397633047,153.9606158495189,24.652453,2892.684228,97.57166938366744,220.57257080078125,123.00090141711381,8371.684118100222
1789313355,195892281,1789313354,947731715,77.71601867675781,29.507539749145508,130.47195434570312,1789313355,192085304,80.27809513914531,30.71231120781718,153.37752765291225,23.079883,2915.764111,97.56882204855722,221.47430419921875,123.90548215066153,8495.589600250883
1789313355,696008936,1789313355,447771439,78.32294464111328,29.788965225219727,131.4750213623047,1789313355,692089235,80.85486593917989,30.994604991452945,152.75715665137045,21.466101,2937.230212,97.5711989543884,222.4273223876953,124.85612343330692,8620.44572368419
1789313356,195936397,1789313355,944937998,78.9227066040039,30.070785522460938,132.47181701660156,1789313356,192229383,81.42570935711032,31.27766238608416,152.1012760810279,19.825167,2957.055378,97.57001306279373,223.43014526367188,125.86013220087814,8746.305855885068
1789313356,695905948,1789313356,693378803,79.80987548828125,30.493501663208008,133.967529296875,1789313356,692228200,81.99025051705144,31.56132858837094,151.41146448432545,17.612074,2974.667453,97.57260341203646,224.4815673828125,126.90896397077604,8873.214819855844
1789313357,195849837,1789313356,944255202,80.10078430175781,30.634479522705078,134.46749877929688,1789313357,192106604,82.54844808767038,31.845610973351825,150.68897373483364,16.449746,2991.117199,97.57179659594075,225.580810546875,128.00901395093425,9001.223833806778
1789313357,695968900,1789313357,692622467,80.96575927734375,31.054946899414062,135.97181701660156,1789313357,692111469,83.100527576454,32.130655624264065,149.93470036923873,14.166033,3005.283232,97.57375686023254,226.7275390625,129.15378220226745,9130.377616009046
1789313358,195855151,1789313358,193824136,81.5324935913086,31.337787628173828,136.97665405273438,1789313358,192060855,83.64622466196636,32.416358188801865,149.15020441245687,12.402681,3017.685913,97.57409666214373,227.92031860351562,130.34622194137188,9260.723837950418
1789313358,695862580,1789313358,691117623,82.09363555908203,31.623451232910156,137.98052978515625,1789313358,692094650,84.18563250696616,32.70279909869477,148.33657458993326,10.620222,3028.306135,97.57237972334114,229.1583709716797,131.58599124833853,9392.309829198757
1789313359,195922189,1789313359,195418134,82.64937591552734,31.906055450439453,138.98133850097656,1789313359,192246046,84.71872461557993,32.9899981200528,147.49507096424765,8.828407,3037.134542,97.57572480848715,230.44053649902344,132.86481169053627,9525.174640889294
1789313359,695850196,1789313359,446228695,82.92491912841797,32.04749298095703,139.48220825195312,1789313359,692206126,85.24512091558441,33.27778102494254,146.62755975169904,7.612686,3044.747229,97.57397030364412,231.7646942138672,134.19072391022308,9659.365364799518
1789313360,196061811,1789313360,195294238,83.74311828613281,32.47563171386719,140.9833221435547,1789313360,192232419,85.76502475951452,33.566288790374415,145.73499265816233,5.277879,3050.025108,97.57515021882321,233.12998962402344,135.55483940520023,9794.920204204718
1789313360,695946345,1789313360,449637106,84.01123046875,32.61787796020508,141.48095703125,1789313360,692140028,86.27820302489457,33.855422801777436,144.8190607832002,4.220618,3054.245726,97.5761576717258,234.5343780517578,136.958220380032,9931.878424584751
1789313361,195883891,1789313361,192546097,84.80865478515625,33.04783630371094,142.86648559570312,1789313361,192134527,86.78481111721169,34.14530184551529,143.88078576175917,2.477585,3056.723312,97.57529194524851,235.97677612304688,138.40148417779835,10070.27990876255
1789313361,695744053,1789313361,443593225,85.07157135009766,33.191566467285156,143.21890258789062,1789313361,692168151,87.28473588233776,34.43589446805166,142.92167116347272,2.556325,3059.279636,97.57799926148076,237.45523071289062,139.87723145140987,10210.15714021396
1789313362,195843784,1789313361,946135452,85.59468078613281,33.48179244995117,143.7157745361328,1789313362,192145291,87.77783701675278,34.72715052409258,141.9433036891914,3.075507,3062.355143,97.5765452849612,238.96762084960938,141.3910755646482,10351.548215778608
1789313362,695872223,1789313362,447323177,86.11109161376953,33.771080017089844,143.94020080566406,1789313362,692203940,88.26419910965656,35.01915218930937,140.94683567028807,3.892787,3066.247930,97.57653077080921,240.5123748779297,142.9358441071205,10494.484059885728
1789313363,195877403,1789313363,192903072,86.87406158447266,34.20615768432617,143.809814453125,1789313363,192230996,88.74364353021898,35.31182465084974,139.93395846278915,4.442983,3070.690913,97.57954629932776,242.0870361328125,144.50748983348473,10638.991549719212
1789313363,695775841,1789313363,694636880,87.37367248535156,34.49817657470703,143.41954040527344,1789313363,692094626,89.21599748574701,35.60509108951405,138.9063908493528,4.998794,3075.689706,97.57516558674885,243.68899536132812,146.11382977457927,10785.105379493792
1789313364,195879287,1789313364,192796053,87.86732482910156,34.78960037231445,142.7678680419922,1789313364,192197911,89.6816078338012,35.899199887076094,137.86470946224705,5.344511,3081.034218,97.57496751126293,245.31739807128906,147.74243056002615,10932.84781005382
1789313364,695856193,1789313364,446234957,88.1097412109375,34.93400955200195,142.3378448486328,1789313364,692131521,90.14003459384669,36.19390630563582,136.81123134767014,6.021037,3087.055255,97.57987329463427,246.96852111816406,149.3886478235298,11082.236457877349
1789313365,195858010,1789313364,942054556,88.58943176269531,35.225521087646484,141.3336944580078,1789313365,192198487,90.5915012401781,36.489385397585764,135.7467874394451,6.067880,3093.123134,97.57898024740031,248.64093017578125,151.06194992838095,11233.298407805729
1789313365,695841967,1789313365,445974562,89.06438446044922,35.51832962036133,140.3067626953125,1789313365,692161719,91.03574609178953,36.78549828991915,134.67333319206915,6.101435,3099.224570,97.57863617662088,250.33135986328125,152.75272368666037,11386.05113149239
1789313366,195830439,1789313365,947490922,89.53504943847656,35.815589904785156,139.30078125,1789313366,192219828,91.47290268296653,37.08236593440107,133.59188549421538,6.160478,3105.385047,97.57579225660518,252.0379180908203,154.46212583421513,11540.513257326606
1789313366,695880693,1789313366,692508160,90.22428894042969,36.26164245605469,137.8199920654297,1789313366,692102609,91.90268785836534,37.3798268795739,132.50448563147464,5.685241,3111.070289,97.57364330833761,253.75706481933594,156.18342151099833,11696.696678837603
